Date,IWM_Close,TrendUp,InDay,Entry,OutDay,Position,StopLevel,MTM,Equity
2018-03-06,147.67123,UP,---,142.614865,---,216,139.5585491315772,1092.17484,31964.45513299999
2018-03-07,148.97337,UP,---,142.614865,---,216,141.02198520549766,1373.4370799999956,32245.717372999985
2018-03-08,148.66922,UP,---,142.614865,---,216,141.49381908498532,1307.7406799999972,32180.020972999988
2018-03-09,151.04533,UP,---,142.614865,---,216,142.91285346968968,1820.9804399999996,32693.26073299999
2018-03-12,151.31149,UP,---,142.614865,---,216,143.38465723426188,1878.4709999999964,32750.751292999987
2018-03-13,150.60815,UP,---,142.614865,---,216,143.84876259419053,1726.549559999997,32598.829852999985
2018-03-14,149.89529,UP,---,142.614865,EXP,216,143.84876259419053,1572.5717999999956,32444.852092999983
2018-03-15,149.14445,UP,---,,---,0,,0.0,32444.852092999983
2018-03-16,149.98085,UP,---,,---,0,,0.0,32444.852092999983
2018-03-19,148.53616,UP,---,,---,0,,0.0,32444.852092999983
2018-03-20,148.49815,UP,BUY,148.906834,---,217,140.4870534067382,-88.68442799999866,32356.167664999986
2018-03-21,149.36307,UP,---,148.906834,---,217,141.65161293740644,99.0032119999978,32543.855304999983
2018-03-22,146.08788,UP,---,148.906834,---,217,141.65161293740644,-611.713017999998,31833.13907499999
2018-03-23,142.94417,UP,---,148.906834,---,217,141.65161293740644,-1293.8980879999976,31150.95400499999
2018-03-26,146.06883,UP,---,148.906834,---,217,141.65161293740644,-615.8468680000026,31829.005224999983
2018-03-27,143.2395,UP,---,148.906834,---,217,141.65161293740644,-1229.8114780000024,31215.040614999984
2018-03-28,143.19182,UP,---,148.906834,---,217,141.65161293740644,-1240.1580379999991,31204.694054999985
2018-03-29,144.63986,UP,---,148.906834,---,217,141.65161293740644,-925.933358000001,31518.918734999985
2018-04-02,141.11507,UP,---,148.906834,STP,217,141.65161293740644,-1690.8127880000002,30754.039304999984
2018-04-03,143.13467,UP,BUY,141.962919,---,216,134.35301423985155,253.0982160000001,31007.137520999982
2018-04-04,144.95422,UP,---,141.962919,---,216,136.2037575076026,646.1210159999985,31400.16032099998
2018-04-05,146.15454,UP,---,141.962919,---,216,137.30454212429433,905.3901359999995,31659.429440999982
2018-04-06,143.2395,UP,---,141.962919,---,216,137.50039443870938,275.7414959999985,31029.780800999983
2018-04-09,143.41089,UP,---,141.962919,---,216,137.69407907620825,312.761735999999,31066.80104099998
2018-04-10,146.11644,UP,---,141.962919,---,216,138.16601354510325,897.1605360000026,31651.199840999987
2018-04-11,146.43085,UP,---,141.962919,---,216,138.7187952348707,965.0730959999985,31719.11240099998
2018-04-12,147.43109,UP,---,141.962919,---,216,140.03423585855623,1181.1249360000027,31935.164240999984
2018-04-13,146.65941,UP,---,141.962919,---,216,140.2206625606031,1014.4420560000019,31768.481360999984
2018-04-16,148.01218,UP,---,141.962919,EXP,216,140.71850439171487,1306.6403760000003,32060.679680999983
2018-04-17,149.62216,UP,---,,---,0,,0.0,32060.679680999983
2018-04-18,150.02231,UP,---,,---,0,,0.0,32060.679680999983
2018-04-19,148.98387,UP,---,,---,0,,0.0,32060.679680999983
2018-04-20,148.18372,UP,---,,---,0,,0.0,32060.679680999983
2018-04-23,147.96461,UP,---,,---,0,,0.0,32060.679680999983
2018-04-24,147.11668,UP,---,,---,0,,0.0,32060.679680999983
2018-04-25,146.89758,UP,---,,---,0,,0.0,32060.679680999983
2018-04-26,147.57396,UP,---,,---,0,,0.0,32060.679680999983
2018-04-27,147.36441,UP,---,,---,0,,0.0,32060.679680999983
2018-04-30,146.05931,UP,---,,---,0,,0.0,32060.679680999983
2018-05-01,146.77382,UP,---,,---,0,,0.0,32060.679680999983
2018-05-02,147.32629,UP,---,,---,0,,0.0,32060.679680999983
2018-05-03,146.52606,UP,---,,---,0,,0.0,32060.679680999983
2018-05-04,148.35516,UP,---,,---,0,,0.0,32060.679680999983
2018-05-07,149.61264,UP,---,,---,0,,0.0,32060.679680999983
2018-05-08,150.3557,UP,---,,---,0,,0.0,32060.679680999983
2018-05-09,151.16545,UP,---,,---,0,,0.0,32060.679680999983
2018-05-10,151.97522,UP,---,,---,0,,0.0,32060.679680999983
2018-05-11,152.27054,UP,---,,---,0,,0.0,32060.679680999983
2018-05-14,151.68941,UP,---,,---,0,,0.0,32060.679680999983
2018-05-15,151.71797,UP,---,,---,0,,0.0,32060.679680999983
2018-05-16,153.29938,UP,---,,---,0,,0.0,32060.679680999983
2018-05-17,154.00432,UP,---,,---,0,,0.0,32060.679680999983
2018-05-18,154.20439,UP,---,,---,0,,0.0,32060.679680999983
2018-05-21,155.22374,UP,---,,---,0,,0.0,32060.679680999983
2018-05-22,154.09959,UP,---,,---,0,,0.0,32060.679680999983
2018-05-23,154.29964,UP,---,,---,0,,0.0,32060.679680999983
2018-05-24,154.35681,UP,---,,---,0,,0.0,32060.679680999983
2018-05-25,154.08054,UP,---,,---,0,,0.0,32060.679680999983
2018-05-29,153.87096,UP,---,,---,0,,0.0,32060.679680999983
2018-05-30,156.30972,UP,---,,---,0,,0.0,32060.679680999983
2018-05-31,155.06175,UP,---,,---,0,,0.0,32060.679680999983
2018-06-01,156.0811,UP,---,,---,0,,0.0,32060.679680999983
2018-06-04,156.90994,UP,---,,---,0,,0.0,32060.679680999983
2018-06-05,157.88159,UP,---,,---,0,,0.0,32060.679680999983
2018-06-06,159.02475,UP,---,,---,0,,0.0,32060.679680999983
2018-06-07,158.1579,UP,---,,---,0,,0.0,32060.679680999983
2018-06-08,158.6342,UP,---,,---,0,,0.0,32060.679680999983
2018-06-11,158.87236,UP,---,,---,0,,0.0,32060.679680999983
2018-06-12,159.59634,UP,---,,---,0,,0.0,32060.679680999983
2018-06-13,158.96761,UP,---,,---,0,,0.0,32060.679680999983
2018-06-14,159.81546,UP,---,,---,0,,0.0,32060.679680999983
2018-06-15,159.86308,UP,---,,---,0,,0.0,32060.679680999983
2018-06-18,160.61569,UP,---,,---,0,,0.0,32060.679680999983
2018-06-19,160.62521,UP,---,,---,0,,0.0,32060.679680999983
2018-06-20,161.92081,UP,---,,---,0,,0.0,32060.679680999983
2018-06-21,160.4061,UP,---,,---,0,,0.0,32060.679680999983
2018-06-22,159.87265,UP,---,,---,0,,0.0,32060.679680999983
2018-06-25,157.26237,UP,---,,---,0,,0.0,32060.679680999983
2018-06-26,158.1769,UP,BUY,157.405268,---,203,146.75104473227867,156.64129599999646,32217.320976999978
2018-06-27,155.64285,UP,---,157.405268,---,203,146.88532920363804,-357.7708539999993,31702.90882699998
2018-06-28,156.1192,UP,---,157.405268,---,203,147.03702511382198,-261.07180400000004,31799.60787699998
2018-06-29,156.01442,UP,---,157.405268,---,203,147.1058181680848,-282.3421440000011,31778.33753699998
2018-07-02,157.09088,UP,---,157.405268,---,203,147.16802842189017,-63.820764000001645,31996.85891699998
2018-07-03,157.71715,UP,---,157.405268,---,203,147.26302127693472,63.31204599999941,32123.991726999982
2018-07-05,159.5146,UP,---,157.405268,---,203,148.17816081504296,428.19439599999896,32488.874076999982
2018-07-06,160.86269,UP,---,157.405268,---,203,149.77703237956896,701.8566659999959,32762.53634699998
2018-07-09,161.87614,UP,---,157.405268,---,203,150.74515293301462,907.5870159999971,32968.26669699998
2018-07-10,161.13994,UP,---,157.405268,EXP,203,151.3713492976246,758.1384159999977,32818.81809699998
2018-07-11,159.77278,UP,---,,---,0,,0.0,32818.81809699998
2018-07-12,160.54716,UP,---,,---,0,,0.0,32818.81809699998
2018-07-13,160.06914,UP,---,,---,0,,0.0,32818.81809699998
2018-07-16,159.44768,UP,---,,---,0,,0.0,32818.81809699998
2018-07-17,160.15517,UP,---,,---,0,,0.0,32818.81809699998
2018-07-18,160.60455,UP,---,,---,0,,0.0,32818.81809699998
2018-07-19,161.74226,UP,---,,---,0,,0.0,32818.81809699998
2018-07-20,161.0826,UP,---,,---,0,,0.0,32818.81809699998
2018-07-23,161.28336,UP,---,,---,0,,0.0,32818.81809699998
2018-07-24,159.56242,UP,---,,---,0,,0.0,32818.81809699998
2018-07-25,160.14563,UP,---,,---,0,,0.0,32818.81809699998
2018-07-26,161.00612,UP,---,,---,0,,0.0,32818.81809699998
2018-07-27,158.00392,UP,---,,---,0,,0.0,32818.81809699998
2018-07-30,156.99051,UP,BUY,157.994408,---,207,152.40538796925924,-207.80688599999843,32611.011210999983
2018-07-31,158.58717,UP,---,157.994408,---,207,153.20802162894051,122.70173399999862,32941.51983099998
2018-08-01,158.48203,UP,---,157.994408,---,207,153.4022235772556,100.93775400000331,32919.75585099999
2018-08-02,159.63892,UP,---,157.994408,---,207,154.1572112620526,340.4139840000042,33159.23208099999
2018-08-03,159.08434,UP,---,157.994408,---,207,154.71274668797926,225.61592400000094,33044.43402099998
2018-08-06,159.97351,UP,---,157.994408,---,207,154.93995516152683,409.6741140000024,33228.49221099998
2018-08-07,160.35599,UP,---,157.994408,---,207,155.92578527343983,488.8474739999997,33307.66557099998
2018-08-08,160.21259,UP,---,157.994408,---,207,156.1433870598417,459.1636740000027,33277.981770999984
2018-08-09,160.62364,UP,---,157.994408,---,207,156.63913937142644,544.2510240000004,33363.06912099998
2018-08-10,160.1743,UP,---,157.994408,EXP,207,156.9801292318644,451.237643999999,33270.05574099998
2018-08-13,159.23735,UP,---,,---,0,,0.0,33270.05574099998
2018-08-14,160.81487,UP,---,,---,0,,0.0,33270.05574099998
2018-08-15,158.79753,UP,---,,---,0,,0.0,33270.05574099998
2018-08-16,160.2699,UP,---,,---,0,,0.0,33270.05574099998
2018-08-17,160.9583,UP,---,,---,0,,0.0,33270.05574099998
2018-08-20,161.40767,UP,---,,---,0,,0.0,33270.05574099998
2018-08-21,163.26248,UP,---,,---,0,,0.0,33270.05574099998
2018-08-22,163.66402,UP,---,,---,0,,0.0,33270.05574099998
2018-08-23,163.16685,UP,---,,---,0,,0.0,33270.05574099998
2018-08-24,164.05603,UP,---,,---,0,,0.0,33270.05574099998
2018-08-27,164.29507,UP,---,,---,0,,0.0,33270.05574099998
2018-08-28,164.44801,UP,---,,---,0,,0.0,33270.05574099998
2018-08-29,164.92607,UP,---,,---,0,,0.0,33270.05574099998
2018-08-30,164.79224,UP,---,,---,0,,0.0,33270.05574099998
2018-08-31,165.42325,UP,---,,---,0,,0.0,33270.05574099998
2018-09-04,164.68706,UP,---,,---,0,,0.0,33270.05574099998
2018-09-05,164.24724,UP,---,,---,0,,0.0,33270.05574099998
2018-09-06,163.13817,UP,---,,---,0,,0.0,33270.05574099998
2018-09-07,163.05212,UP,---,,---,0,,0.0,33270.05574099998
2018-09-10,163.2529,UP,---,,---,0,,0.0,33270.05574099998
2018-09-11,163.52061,UP,---,,---,0,,0.0,33270.05574099998
2018-09-12,163.12865,UP,---,,---,0,,0.0,33270.05574099998
2018-09-13,163.16685,UP,---,,---,0,,0.0,33270.05574099998
2018-09-14,163.85527,UP,---,,---,0,,0.0,33270.05574099998
2018-09-17,162.11516,UP,---,,---,0,,0.0,33270.05574099998
2018-09-18,162.79399,UP,---,,---,0,,0.0,33270.05574099998
2018-09-19,162.2012,UP,---,,---,0,,0.0,33270.05574099998
2018-09-20,163.70233,UP,---,,---,0,,0.0,33270.05574099998
2018-09-21,162.91826,UP,---,,---,0,,0.0,33270.05574099998
2018-09-24,162.31595,UP,---,,---,0,,0.0,33270.05574099998
2018-09-25,162.56453,UP,---,,---,0,,0.0,33270.05574099998
2018-09-26,161.07864,UP,---,,---,0,,0.0,33270.05574099998
2018-09-27,161.08826,UP,BUY,161.404618,---,206,156.62939456999771,-65.16974800000168,33204.88599299998
2018-09-28,161.57715,UP,---,161.404618,---,206,156.9424470733951,35.54159199999788,33305.59733299998
2018-10-01,159.44897,UP,---,161.404618,---,206,157.26525503547947,-402.8634879999993,32867.19225299999
2018-10-02,157.72343,UP,---,161.404618,---,206,157.26525503547947,-758.3247279999982,32511.731012999986
2018-10-03,159.10387,UP,---,161.404618,---,206,157.26525503547947,-473.95408799999973,32796.10165299998
2018-10-04,156.87025,UP,---,161.404618,STP,206,157.26525503547947,-934.0798080000002,32335.975932999983
2018-10-05,155.45146,UP,BUY,156.975682,---,205,151.7952990122873,-312.4655100000018,32023.51042299998
2018-10-08,155.1256,UP,---,156.975682,---,205,151.7952990122873,-379.26681000000303,31956.709122999982
2018-10-09,154.52164,UP,---,156.975682,---,205,151.7952990122873,-503.07861000000315,31832.89732299998
2018-10-10,150.08315,UP,---,156.975682,STP,205,151.7952990122873,-1412.9690600000035,30923.00687299998
2018-10-11,147.21687,---,---,,---,0,,0.0,30923.00687299998
2018-10-12,147.24562,---,---,,---,0,,0.0,30923.00687299998
2018-10-15,147.79202,---,---,,---,0,,0.0,30923.00687299998
2018-10-16,152.07712,---,---,,---,0,,0.0,30923.00687299998
2018-10-17,151.42526,---,---,,---,0,,0.0,30923.00687299998
2018-10-18,148.58769,---,---,,---,0,,0.0,30923.00687299998
2018-10-19,147.01553,---,---,,---,0,,0.0,30923.00687299998
2018-10-22,146.69922,---,---,,---,0,,0.0,30923.00687299998
2018-10-23,145.38588,---,---,,---,0,,0.0,30923.00687299998
2018-10-24,139.91211,---,---,,---,0,,0.0,30923.00687299998
2018-10-25,142.94139,---,---,,---,0,,0.0,30923.00687299998
2018-10-26,141.37878,---,---,,---,0,,0.0,30923.00687299998
2018-10-29,140.60229,---,---,,---,0,,0.0,30923.00687299998
2018-10-30,143.53572,---,---,,---,0,,0.0,30923.00687299998
2018-10-31,143.82327,---,---,,---,0,,0.0,30923.00687299998
2018-11-01,147.1402,---,---,,---,0,,0.0,30923.00687299998
2018-11-02,147.62906,---,---,,---,0,,0.0,30923.00687299998
2018-11-05,147.51402,---,---,,---,0,,0.0,30923.00687299998
2018-11-06,148.24263,---,---,,---,0,,0.0,30923.00687299998
2018-11-07,150.89799,---,---,,---,0,,0.0,30923.00687299998
2018-11-08,150.49539,---,---,,---,0,,0.0,30923.00687299998
2018-11-09,147.70578,---,---,,---,0,,0.0,30923.00687299998
2018-11-12,144.78195,---,---,,---,0,,0.0,30923.00687299998
2018-11-13,144.32179,---,---,,---,0,,0.0,30923.00687299998
2018-11-14,143.26729,---,---,,---,0,,0.0,30923.00687299998
2018-11-15,145.30917,---,---,,---,0,,0.0,30923.00687299998
2018-11-16,145.6543,---,---,,---,0,,0.0,30923.00687299998
2018-11-19,142.70171,---,---,,---,0,,0.0,30923.00687299998
2018-11-20,139.95047,---,---,,---,0,,0.0,30923.00687299998
2018-11-21,141.90604,---,---,,---,0,,0.0,30923.00687299998
2018-11-23,141.77182,---,---,,---,0,,0.0,30923.00687299998
2018-11-26,143.6124,---,---,,---,0,,0.0,30923.00687299998
2018-11-27,142.42372,---,---,,---,0,,0.0,30923.00687299998
2018-11-28,145.94191,---,---,,---,0,,0.0,30923.00687299998
2018-11-29,145.54883,---,---,,---,0,,0.0,30923.00687299998
2018-11-30,146.30615,---,---,,---,0,,0.0,30923.00687299998
2018-12-03,147.70578,---,---,,---,0,,0.0,30923.00687299998
2018-12-04,141.41716,---,---,,---,0,,0.0,30923.00687299998
2018-12-06,141.11037,---,---,,---,0,,0.0,30923.00687299998
2018-12-07,138.06192,---,---,,---,0,,0.0,30923.00687299998
2018-12-10,137.6593,---,---,,---,0,,0.0,30923.00687299998
2018-12-11,137.51553,---,---,,---,0,,0.0,30923.00687299998
2018-12-12,138.82886,---,---,,---,0,,0.0,30923.00687299998
2018-12-13,136.86365,---,---,,---,0,,0.0,30923.00687299998
2018-12-14,134.79297,---,---,,---,0,,0.0,30923.00687299998
2018-12-17,131.79111,---,---,,---,0,,0.0,30923.00687299998
2018-12-18,131.62759,---,---,,---,0,,0.0,30923.00687299998
2018-12-19,128.88635,---,---,,---,0,,0.0,30923.00687299998
2018-12-20,126.76067,---,---,,---,0,,0.0,30923.00687299998
2018-12-21,123.47119,---,---,,---,0,,0.0,30923.00687299998
2018-12-24,121.07623,---,---,,---,0,,0.0,30923.00687299998
2018-12-26,126.89533,---,---,,---,0,,0.0,30923.00687299998
2018-12-27,127.42435,---,---,,---,0,,0.0,30923.00687299998
2018-12-28,127.78987,---,---,,---,0,,0.0,30923.00687299998
2018-12-31,128.79019,---,---,,---,0,,0.0,30923.00687299998
2019-01-02,129.52115,---,---,,---,0,,0.0,30923.00687299998
2019-01-03,127.20315,---,---,,---,0,,0.0,30923.00687299998
2019-01-04,131.95462,---,---,,---,0,,0.0,30923.00687299998
2019-01-07,134.26305,---,---,,---,0,,0.0,30923.00687299998
2019-01-08,136.32137,---,---,,---,0,,0.0,30923.00687299998
2019-01-09,137.44672,---,---,,---,0,,0.0,30923.00687299998
2019-01-10,138.15848,---,---,,---,0,,0.0,30923.00687299998
2019-01-11,138.19696,---,---,,---,0,,0.0,30923.00687299998
2019-01-14,136.82152,---,---,,---,0,,0.0,30923.00687299998
2019-01-15,137.97574,---,---,,---,0,,0.0,30923.00687299998
2019-01-16,139.0049,---,---,,---,0,,0.0,30923.00687299998
2019-01-17,140.26492,---,---,,---,0,,0.0,30923.00687299998
2019-01-18,141.70766,---,---,,---,0,,0.0,30923.00687299998
2019-01-22,139.4666,---,---,,---,0,,0.0,30923.00687299998
2019-01-23,139.08185,---,---,,---,0,,0.0,30923.00687299998
2019-01-24,139.91867,---,---,,---,0,,0.0,30923.00687299998
2019-01-25,141.7173,---,---,,---,0,,0.0,30923.00687299998
2019-01-28,140.95743,---,---,,---,0,,0.0,30923.00687299998
2019-01-29,140.62079,---,---,,---,0,,0.0,30923.00687299998
2019-01-30,142.15974,---,---,,---,0,,0.0,30923.00687299998
2019-01-31,143.37169,---,---,,---,0,,0.0,30923.00687299998
2019-02-01,143.48706,---,---,,---,0,,0.0,30923.00687299998
2019-02-04,145.19913,---,---,,---,0,,0.0,30923.00687299998
2019-02-05,145.35303,---,---,,---,0,,0.0,30923.00687299998
2019-02-06,145.17027,---,---,,---,0,,0.0,30923.00687299998
2019-02-07,143.9776,---,---,,---,0,,0.0,30923.00687299998
2019-02-08,144.13147,---,---,,---,0,,0.0,30923.00687299998
2019-02-11,145.3338,---,---,,---,0,,0.0,30923.00687299998
2019-02-12,147.15167,---,---,,---,0,,0.0,30923.00687299998
2019-02-13,147.56526,---,---,,---,0,,0.0,30923.00687299998
2019-02-14,147.90192,---,---,,---,0,,0.0,30923.00687299998
2019-02-15,150.25841,---,---,,---,0,,0.0,30923.00687299998
2019-02-19,150.67201,---,---,,---,0,,0.0,30923.00687299998
2019-02-20,151.38373,---,---,,---,0,,0.0,30923.00687299998
2019-02-21,150.80666,UP,---,,---,0,,0.0,30923.00687299998
2019-02-22,152.11476,---,---,,---,0,,0.0,30923.00687299998
2019-02-25,152.15321,UP,---,,---,0,,0.0,30923.00687299998
2019-02-26,151.10484,UP,---,,---,0,,0.0,30923.00687299998
2019-02-27,151.31645,---,---,,---,0,,0.0,30923.00687299998
2019-02-28,150.79704,UP,---,,---,0,,0.0,30923.00687299998
2019-03-01,152.20132,---,---,,---,0,,0.0,30923.00687299998
2019-03-04,150.82587,UP,---,,---,0,,0.0,30923.00687299998
2019-03-05,150.12375,---,---,,---,0,,0.0,30923.00687299998
2019-03-06,147.18053,---,---,,---,0,,0.0,30923.00687299998
2019-03-07,145.89163,---,---,,---,0,,0.0,30923.00687299998
2019-03-08,145.8532,---,---,,---,0,,0.0,30923.00687299998
2019-03-11,148.40205,---,---,,---,0,,0.0,30923.00687299998
2019-03-12,148.47902,---,---,,---,0,,0.0,30923.00687299998
2019-03-13,149.06573,---,---,,---,0,,0.0,30923.00687299998
2019-03-14,148.45978,---,---,,---,0,,0.0,30923.00687299998
2019-03-15,148.85411,---,---,,---,0,,0.0,30923.00687299998
2019-03-18,149.80637,---,---,,---,0,,0.0,30923.00687299998
2019-03-19,149.04649,---,---,,---,0,,0.0,30923.00687299998
2019-03-20,147.80435,---,---,,---,0,,0.0,30923.00687299998
2019-03-21,149.7428,---,---,,---,0,,0.0,30923.00687299998
2019-03-22,144.29391,---,---,,---,0,,0.0,30923.00687299998
2019-03-25,144.93042,---,---,,---,0,,0.0,30923.00687299998
2019-03-26,146.45418,---,---,,---,0,,0.0,30923.00687299998
2019-03-27,145.88519,---,---,,---,0,,0.0,30923.00687299998
2019-03-28,147.18712,---,---,,---,0,,0.0,30923.00687299998
2019-03-29,147.64037,---,---,,---,0,,0.0,30923.00687299998
2019-04-01,149.25093,---,---,,---,0,,0.0,30923.00687299998
2019-04-02,148.86519,---,---,,---,0,,0.0,30923.00687299998
2019-04-03,149.63667,---,---,,---,0,,0.0,30923.00687299998
2019-04-04,150.36961,---,---,,---,0,,0.0,30923.00687299998
2019-04-05,151.77765,UP,---,,---,0,,0.0,30923.00687299998
2019-04-08,151.52692,UP,---,,---,0,,0.0,30923.00687299998
2019-04-09,149.67526,UP,---,,---,0,,0.0,30923.00687299998
2019-04-10,151.71016,---,---,,---,0,,0.0,30923.00687299998
2019-04-11,151.51729,UP,---,,---,0,,0.0,30923.00687299998
2019-04-12,152.06699,UP,---,,---,0,,0.0,30923.00687299998
2019-04-15,151.57515,UP,---,,---,0,,0.0,30923.00687299998
2019-04-16,151.93199,UP,---,,---,0,,0.0,30923.00687299998
2019-04-17,150.54326,UP,---,,---,0,,0.0,30923.00687299998
2019-04-18,150.09962,UP,---,,---,0,,0.0,30923.00687299998
2019-04-22,149.70421,UP,---,,---,0,,0.0,30923.00687299998
2019-04-23,151.96092,---,---,,---,0,,0.0,30923.00687299998
2019-04-24,152.43346,UP,---,,---,0,,0.0,30923.00687299998
2019-04-25,151.17012,UP,---,,---,0,,0.0,30923.00687299998
2019-04-26,152.636,UP,---,,---,0,,0.0,30923.00687299998
2019-04-29,153.36894,UP,---,,---,0,,0.0,30923.00687299998
2019-04-30,152.65526,UP,---,,---,0,,0.0,30923.00687299998
2019-05-01,151.20868,UP,---,,---,0,,0.0,30923.00687299998
2019-05-02,151.9127,UP,---,,---,0,,0.0,30923.00687299998
2019-05-03,154.81555,UP,---,,---,0,,0.0,30923.00687299998
2019-05-06,154.98915,UP,---,,---,0,,0.0,30923.00687299998
2019-05-07,151.92232,UP,---,,---,0,,0.0,30923.00687299998
2019-05-08,151.17978,UP,---,,---,0,,0.0,30923.00687299998
2019-05-09,150.63004,UP,---,,---,0,,0.0,30923.00687299998
2019-05-10,151.04474,UP,---,,---,0,,0.0,30923.00687299998
2019-05-13,146.23241,UP,---,,---,0,,0.0,30923.00687299998
2019-05-14,148.07439,---,---,,---,0,,0.0,30923.00687299998
2019-05-15,148.55656,---,---,,---,0,,0.0,30923.00687299998
2019-05-16,149.48241,---,---,,---,0,,0.0,30923.00687299998
2019-05-17,147.39928,UP,---,,---,0,,0.0,30923.00687299998
2019-05-20,146.377,---,---,,---,0,,0.0,30923.00687299998
2019-05-21,148.34441,---,---,,---,0,,0.0,30923.00687299998
2019-05-22,147.1003,---,---,,---,0,,0.0,30923.00687299998
2019-05-23,144.0721,---,---,,---,0,,0.0,30923.00687299998
2019-05-24,145.42226,---,---,,---,0,,0.0,30923.00687299998
2019-05-28,144.26497,---,---,,---,0,,0.0,30923.00687299998
2019-05-29,143.05951,---,---,,---,0,,0.0,30923.00687299998
2019-05-30,142.66406,---,---,,---,0,,0.0,30923.00687299998
2019-05-31,140.66777,---,---,,---,0,,0.0,30923.00687299998
2019-06-03,141.15961,---,---,,---,0,,0.0,30923.00687299998
2019-06-04,144.81471,---,---,,---,0,,0.0,30923.00687299998
2019-06-05,144.84364,---,---,,---,0,,0.0,30923.00687299998
2019-06-06,144.46751,---,---,,---,0,,0.0,30923.00687299998
2019-06-07,145.48978,---,---,,---,0,,0.0,30923.00687299998
2019-06-10,146.34808,---,---,,---,0,,0.0,30923.00687299998
2019-06-11,145.91411,---,---,,---,0,,0.0,30923.00687299998
2019-06-12,146.07805,---,---,,---,0,,0.0,30923.00687299998
2019-06-13,147.62111,---,---,,---,0,,0.0,30923.00687299998
2019-06-14,146.32883,UP,---,,---,0,,0.0,30923.00687299998
2019-06-17,147.33821,---,---,,---,0,,0.0,30923.00687299998
2019-06-18,149.05121,UP,---,,---,0,,0.0,30923.00687299998
2019-06-19,149.58353,UP,---,,---,0,,0.0,30923.00687299998
2019-06-20,150.28999,UP,---,,---,0,,0.0,30923.00687299998
2019-06-21,148.99316,UP,---,,---,0,,0.0,30923.00687299998
2019-06-24,147.18336,UP,---,,---,0,,0.0,30923.00687299998
2019-06-25,146.28333,UP,---,,---,0,,0.0,30923.00687299998
2019-06-26,145.94458,---,---,,---,0,,0.0,30923.00687299998
2019-06-27,148.68346,---,---,,---,0,,0.0,30923.00687299998
2019-06-28,150.49324,UP,---,,---,0,,0.0,30923.00687299998
2019-07-01,151.07396,UP,---,,---,0,,0.0,30923.00687299998
2019-07-02,150.15451,UP,---,,---,0,,0.0,30923.00687299998
2019-07-03,151.22878,UP,---,,---,0,,0.0,30923.00687299998
2019-07-05,151.63525,UP,---,,---,0,,0.0,30923.00687299998
2019-07-08,150.19325,UP,---,,---,0,,0.0,30923.00687299998
2019-07-09,150.39647,UP,---,,---,0,,0.0,30923.00687299998
2019-07-10,150.65776,UP,---,,---,0,,0.0,30923.00687299998
2019-07-11,149.92226,UP,---,,---,0,,0.0,30923.00687299998
2019-07-12,151.08359,UP,---,,---,0,,0.0,30923.00687299998
2019-07-15,150.28999,UP,---,,---,0,,0.0,30923.00687299998
2019-07-16,150.24164,UP,---,,---,0,,0.0,30923.00687299998
2019-07-17,149.16733,UP,---,,---,0,,0.0,30923.00687299998
2019-07-18,149.72868,UP,BUY,149.118955,---,207,142.61864491571652,126.21307499999946,31049.21994799998
2019-07-19,148.86736,UP,---,149.118955,---,207,143.42631388621564,-52.08016500000184,30870.92670799998
2019-07-22,148.73183,UP,---,149.118955,---,207,143.56667524484274,-80.13487499999948,30842.87199799998
2019-07-23,149.71899,UP,---,149.118955,---,207,143.66414773801682,124.20724499999818,31047.214117999978
2019-07-24,152.19658,UP,---,149.118955,---,207,145.65993389358042,637.0683750000024,31560.075247999983
2019-07-25,150.35776,UP,---,149.118955,---,207,145.65993389358042,256.4326350000028,31179.439507999985
2019-07-26,152.13852,UP,---,149.118955,---,207,145.65993389358042,625.049955,31548.056827999982
2019-07-29,151.1223,UP,---,149.118955,---,207,145.65993389358042,414.6924149999992,31337.69928799998
2019-07-30,152.75792,UP,---,149.118955,---,207,145.66761852936412,753.2657550000027,31676.272627999984
2019-07-31,151.5191,UP,---,149.118955,EXP,207,146.83649991770307,496.8300150000019,31419.836887999983
2019-08-01,149.3222,UP,---,,---,0,,0.0,31419.836887999983
2019-08-02,147.66728,UP,---,,---,0,,0.0,31419.836887999983
2019-08-05,143.23474,UP,BUY,144.957428,---,216,137.73959119012451,-372.1006080000011,31047.736279999983
2019-08-06,144.55093,---,---,144.957428,---,216,137.73959119012451,-87.80356799999981,31332.033319999984
2019-08-07,144.51224,---,---,144.957428,---,216,137.73959119012451,-96.16060800000037,31323.67627999998
2019-08-08,147.62856,---,---,144.957428,---,216,140.16020810328257,576.964512,31996.801399999982
2019-08-09,145.77037,UP,---,144.957428,---,216,140.2771093535043,175.59547200000452,31595.432359999988
2019-08-12,143.88318,UP,---,144.957428,---,216,140.44503324770338,-232.03756799999633,31187.799319999987
2019-08-13,145.43164,---,---,144.957428,---,216,140.546374176459,102.42979199999877,31522.266679999982
2019-08-14,141.36688,---,---,144.957428,---,216,140.9813836210078,-775.5583679999966,30644.278519999985
2019-08-15,140.80556,---,---,144.957428,STP,216,141.00789590990306,-896.8034879999955,30523.03339999999
2019-08-16,143.84445,---,---,,---,0,,0.0,30523.03339999999
2019-08-19,145.29614,---,---,,---,0,,0.0,30523.03339999999
2019-08-20,144.3477,---,---,,---,0,,0.0,30523.03339999999
2019-08-21,145.53812,---,---,,---,0,,0.0,30523.03339999999
